ccaa;sexo;edad;Deaths_Low;Deaths_High;Pop_Low;Pop_High
1;1;35;97;67;137849;128088
1;1;36;127;63;139878;135472
1;1;37;135;88;140183;141790
1;1;38;158;65;137815;148377
1;1;39;145;89;137137;150635
1;1;40;202;102;135220;151262
1;1;41;205;113;134760;149187
1;1;42;211;109;135196;145527
1;1;43;283;116;136111;141412
1;1;44;292;117;138293;136971
1;1;45;356;145;140637;132338
1;1;46;369;171;142965;128807
1;1;47;453;195;143324;127432
1;1;48;519;239;145797;123030
1;1;49;582;284;147453;120113
1;1;50;683;291;146645;117797
1;1;51;710;301;145027;113028
1;1;52;769;349;144096;106375
1;1;53;839;373;139758;102223
1;1;54;827;373;135647;98083
1;1;55;909;376;133732;93958
1;1;56;978;415;133227;89635
1;1;57;1007;456;128272;86877
1;1;58;1063;450;124269;80972
1;1;59;1074;520;119172;75256
1;1;60;1178;511;113633;70310
1;1;61;1205;429;111467;65644
1;1;62;1299;469;110591;61054
1;1;63;1393;492;109285;55516
1;1;64;1428;529;108263;50395
1;1;65;1589;530;105724;49456
1;1;66;1677;531;103874;49264
1;1;67;1815;577;106124;44529
1;1;68;2021;621;107518;40721
1;1;69;2152;600;104031;39474
1;1;70;2278;674;100219;37818
1;1;71;2456;683;100058;32684
1;1;72;2489;626;92633;30484
1;1;73;2604;650;88258;26590
1;1;74;2707;683;80128;26188
1;1;75;2700;644;73853;22712
1;1;76;2960;632;73829;18621
1;1;77;3266;603;70793;17544
1;1;78;3472;570;69266;16024
1;1;79;4023;662;69914;14018
1;1;80;4298;726;67449;13550
1;1;81;4511;699;64233;12173
1;1;82;4802;711;59389;11050
1;1;83;4782;712;55050;9087
1;1;84;4934;745;48985;7900
1;1;85;4733;663;41859;6889
1;1;86;4444;595;35678;5284
1;1;87;4017;602;29435;4499
1;1;88;3630;531;24215;3616
1;1;89;3357;475;19231;3022
1;1;90;2990;424;15303;2301
1;1;91;2520;364;12110;1632
1;1;92;2063;316;9034;1387
1;1;93;1745;240;6644;1077
1;1;94;1240;218;4730;784
1;1;95;867;142;3284;584
1;1;96;645;103;2237;384
1;1;97;436;68;1568;213
1;1;98;261;49;1048;180
1;1;99;194;36;757;143
1;1;100;312;61;1171;200
1;6;35;43;45;102304;157534
1;6;36;61;38;103491;164066
1;6;37;44;59;103817;169475
1;6;38;68;69;102905;174094
1;6;39;85;71;102315;176169
1;6;40;81;78;102417;175088
1;6;41;101;77;104999;170056
1;6;42;104;81;107809;164574
1;6;43;122;103;112438;157494
1;6;44;129;95;117001;151288
1;6;45;159;112;124248;143239
1;6;46;182;137;130169;137696
1;6;47;178;122;134666;133513
1;6;48;234;147;137994;129332
1;6;49;247;166;141102;125961
1;6;50;283;169;141485;123170
1;6;51;297;173;141211;118009
1;6;52;326;195;140408;111963
1;6;53;327;177;137092;106994
1;6;54;343;191;136026;100195
1;6;55;391;217;136638;94107
1;6;56;403;201;139435;87215
1;6;57;447;234;138251;81474
1;6;58;450;211;136074;74492
1;6;59;487;204;132720;68188
1;6;60;498;207;128285;62891
1;6;61;546;196;127423;57123
1;6;62;593;203;126793;52412
1;6;63;636;199;126681;46038
1;6;64;663;197;125875;41556
1;6;65;700;176;126177;39448
1;6;66;816;176;126598;38582
1;6;67;937;213;130199;34016
1;6;68;1034;193;133588;29703
1;6;69;1111;203;131464;28006
1;6;70;1233;207;128475;26685
1;6;71;1379;208;128141;23219
1;6;72;1438;205;121245;21111
1;6;73;1620;183;116905;18326
1;6;74;1795;244;110869;17363
1;6;75;1846;185;103856;15963
1;6;76;2090;189;105391;12629
1;6;77;2537;244;103059;13128
1;6;78;2957;206;103787;11418
1;6;79;3456;255;106898;9624
1;6;80;4064;286;105747;9735
1;6;81;4520;337;103228;8624
1;6;82;5042;327;97480;8293
1;6;83;5498;351;92402;6955
1;6;84;5968;387;85160;6597
1;6;85;6190;415;76686;5834
1;6;86;6196;414;67717;5191
1;6;87;6360;405;58621;4582
1;6;88;6183;436;49956;3859
1;6;89;6060;394;42262;3010
1;6;90;5686;408;34854;2627
1;6;91;5220;355;28500;2152
1;6;92;4545;302;22690;1632
1;6;93;3925;261;17501;1354
1;6;94;3156;236;13166;995
1;6;95;2460;182;9490;696
1;6;96;1895;162;6690;481
1;6;97;1414;96;4617;387
1;6;98;973;74;3321;257
1;6;99;730;62;2404;180
1;6;100;1440;105;4256;298
2;1;35;14;12;15126;24568
2;1;36;12;18;15456;26197
2;1;37;14;12;15175;28100
2;1;38;20;15;15808;28801
2;1;39;17;17;15871;29652
2;1;40;22;22;15895;29784
2;1;41;17;27;16065;29270
2;1;42;18;20;16135;28585
2;1;43;24;27;16156;27966
2;1;44;36;28;16048;27723
2;1;45;39;31;16190;27068
2;1;46;41;28;16255;26521
2;1;47;52;42;15868;26535
2;1;48;49;44;16950;25001
2;1;49;55;64;16755;25053
2;1;50;60;68;16758;24960
2;1;51;64;60;17088;24242
2;1;52;75;66;17941;22828
2;1;53;88;73;17671;22231
2;1;54;111;75;17696;21317
2;1;55;118;101;17299;20965
2;1;56;114;80;17173;20384
2;1;57;131;86;17062;19543
2;1;58;119;83;17023;18331
2;1;59;150;105;16198;17647
2;1;60;168;110;16169;15992
2;1;61;174;94;16262;14687
2;1;62;188;99;16175;13676
2;1;63;198;120;16137;12699
2;1;64;202;112;16356;11830
2;1;65;235;93;15963;11739
2;1;66;245;136;16301;11048
2;1;67;242;112;17190;9773
2;1;68;284;151;17436;9006
2;1;69;322;141;17180;8510
2;1;70;356;122;17094;7692
2;1;71;345;141;16591;7216
2;1;72;327;155;15763;6593
2;1;73;386;113;15306;5844
2;1;74;397;160;14455;5215
2;1;75;452;107;12930;4910
2;1;76;450;123;13157;3739
2;1;77;508;117;12911;3575
2;1;78;552;119;13511;3333
2;1;79;705;135;14563;3023
2;1;80;758;130;14916;2939
2;1;81;881;147;14783;2772
2;1;82;926;168;14078;2664
2;1;83;973;157;13289;2395
2;1;84;1076;168;12433;2017
2;1;85;1054;171;11204;1727
2;1;86;1066;146;10006;1339
2;1;87;1026;135;8561;1237
2;1;88;1018;124;7243;1029
2;1;89;978;114;6146;812
2;1;90;892;119;5039;705
2;1;91;798;100;4127;483
2;1;92;705;68;3274;390
2;1;93;571;68;2597;235
2;1;94;491;56;1811;189
2;1;95;371;35;1182;122
2;1;96;232;35;741;101
2;1;97;153;21;468;69
2;1;98;120;11;310;46
2;1;99;76;6;205;28
2;1;100;133;24;357;48
2;6;35;6;8;10766;26940
2;6;36;3;11;10601;28794
2;6;37;1;8;10756;29985
2;6;38;6;21;10459;31193
2;6;39;6;14;10352;31732
2;6;40;9;7;10125;31866
2;6;41;7;13;10922;30748
2;6;42;4;13;11073;30323
2;6;43;13;16;11376;29737
2;6;44;17;27;11875;29022
2;6;45;18;26;12288;28392
2;6;46;17;29;12830;27792
2;6;47;13;25;13758;26741
2;6;48;31;29;14009;26216
2;6;49;24;19;14656;25442
2;6;50;34;34;14317;25419
2;6;51;31;38;14855;24419
2;6;52;36;39;15629;23265
2;6;53;45;39;16220;22261
2;6;54;40;39;16577;21396
2;6;55;35;48;17121;20351
2;6;56;65;41;17972;18927
2;6;57;57;43;18023;17976
2;6;58;55;44;17762;17117
2;6;59;57;66;18095;15526
2;6;60;59;38;18365;13999
2;6;61;63;48;18273;13224
2;6;62;80;41;18980;11721
2;6;63;89;42;19126;10799
2;6;64;94;36;19753;9719
2;6;65;106;41;19975;9290
2;6;66;127;48;20623;8516
2;6;67;139;38;21436;7533
2;6;68;131;50;21840;6871
2;6;69;148;45;21522;6549
2;6;70;185;39;21833;5602
2;6;71;182;33;21744;5037
2;6;72;197;43;20513;4912
2;6;73;202;42;20145;4221
2;6;74;229;37;19244;3780
2;6;75;246;28;18186;3087
2;6;76;259;44;17873;2780
2;6;77;318;47;17864;2933
2;6;78;401;31;19079;2673
2;6;79;499;44;20788;2413
2;6;80;611;57;21746;2366
2;6;81;740;70;21770;2426
2;6;82;860;86;21274;2207
2;6;83;902;79;20676;2003
2;6;84;1041;73;19661;1925
2;6;85;1154;81;18453;1646
2;6;86;1251;111;16996;1450
2;6;87;1331;96;15342;1325
2;6;88;1314;114;13664;1070
2;6;89;1345;101;11828;1023
2;6;90;1370;95;10420;767
2;6;91;1262;92;8860;682
2;6;92;1271;99;7441;533
2;6;93;1082;81;6033;425
2;6;94;962;71;4665;340
2;6;95;852;54;3429;281
2;6;96;626;42;2527;156
2;6;97;488;31;1755;149
2;6;98;346;32;1230;82
2;6;99;280;23;836;76
2;6;100;590;34;1447;102
3;1;35;9;12;9955;19256
3;1;36;13;6;10335;20747
3;1;37;16;10;10594;22052
3;1;38;13;19;10585;23370
3;1;39;16;16;11123;23542
3;1;40;17;10;10602;24127
3;1;41;25;21;10986;23424
3;1;42;23;21;11466;22561
3;1;43;26;21;11516;22036
3;1;44;35;22;11720;21484
3;1;45;43;25;11714;21139
3;1;46;36;40;12051;20450
3;1;47;51;44;12047;20296
3;1;48;49;37;12499;19726
3;1;49;55;45;12797;19515
3;1;50;69;56;12882;19477
3;1;51;81;67;13244;19012
3;1;52;96;62;13825;18552
3;1;53;89;62;14102;18283
3;1;54;130;81;14334;18118
3;1;55;134;97;14205;18234
3;1;56;126;72;14457;17987
3;1;57;128;88;14180;18080
3;1;58;133;107;14262;17364
3;1;59;186;129;14442;16367
3;1;60;142;123;14682;15181
3;1;61;192;123;15006;14019
3;1;62;196;119;15071;13187
3;1;63;190;105;14948;12631
3;1;64;225;112;15290;11714
3;1;65;242;130;15537;11002
3;1;66;258;124;15699;10355
3;1;67;274;119;15850;9600
3;1;68;349;130;15856;8999
3;1;69;326;119;15679;8146
3;1;70;362;130;15179;7452
3;1;71;308;123;14729;6467
3;1;72;344;121;13396;5926
3;1;73;360;105;12513;5183
3;1;74;367;88;11506;4563
3;1;75;384;93;10751;3936
3;1;76;377;109;10597;3514
3;1;77;487;105;10740;3226
3;1;78;525;114;11076;3355
3;1;79;643;147;11983;3120
3;1;80;700;147;12388;2963
3;1;81;837;153;12286;2743
3;1;82;867;152;11714;2528
3;1;83;878;169;10766;2379
3;1;84;902;168;9846;1981
3;1;85;905;162;8645;1804
3;1;86;917;171;7563;1481
3;1;87;852;156;6503;1243
3;1;88;866;147;5547;956
3;1;89;794;110;4468;861
3;1;90;684;121;3682;646
3;1;91;608;90;2862;516
3;1;92;530;88;2156;403
3;1;93;382;68;1634;263
3;1;94;348;38;1204;179
3;1;95;260;36;862;125
3;1;96;212;32;534;105
3;1;97;114;17;374;35
3;1;98;84;16;228;37
3;1;99;49;6;160;13
3;1;100;102;25;213;49
3;6;35;2;9;6448;22793
3;6;36;2;8;6554;24200
3;6;37;4;16;6750;25361
3;6;38;5;5;6978;26185
3;6;39;10;19;7109;26805
3;6;40;9;12;7286;26885
3;6;41;12;15;7687;26461
3;6;42;5;19;7770;26251
3;6;43;9;26;7990;25637
3;6;44;16;16;8909;24321
3;6;45;24;21;9248;23577
3;6;46;17;23;9861;22709
3;6;47;22;17;10492;22135
3;6;48;21;20;10893;21852
3;6;49;25;24;11487;21632
3;6;50;39;31;11797;21626
3;6;51;28;38;12764;20794
3;6;52;41;31;12536;21199
3;6;53;36;33;13267;20590
3;6;54;36;43;14098;19977
3;6;55;49;48;14497;19898
3;6;56;48;42;15418;19210
3;6;57;57;47;16015;18658
3;6;58;78;49;16227;18033
3;6;59;91;48;16904;16536
3;6;60;85;46;17196;15348
3;6;61;77;48;17928;13821
3;6;62;96;56;18718;12117
3;6;63;101;34;19315;10631
3;6;64;120;36;19520;9884
3;6;65;118;41;20308;8882
3;6;66;117;36;21091;8005
3;6;67;161;31;21937;7065
3;6;68;155;40;22159;6581
3;6;69;166;42;22042;5919
3;6;70;213;32;22026;4977
3;6;71;204;36;21105;4418
3;6;72;193;36;19668;3705
3;6;73;201;43;18462;3123
3;6;74;235;33;16830;2982
3;6;75;241;22;15926;2699
3;6;76;257;37;16146;2451
3;6;77;324;30;16765;2435
3;6;78;393;41;18181;2295
3;6;79;476;44;19602;2202
3;6;80;655;52;20360;2315
3;6;81;737;76;20483;2342
3;6;82;790;77;20245;2100
3;6;83;949;86;19664;1990
3;6;84;1040;100;18727;1895
3;6;85;1126;82;17553;1635
3;6;86;1233;90;16109;1497
3;6;87;1315;106;14247;1534
3;6;88;1292;107;12738;1214
3;6;89;1398;117;11163;1054
3;6;90;1339;91;9611;854
3;6;91;1273;98;8128;704
3;6;92;1198;87;6675;519
3;6;93;1048;61;5271;399
3;6;94;942;66;4078;221
3;6;95;758;51;2874;205
3;6;96;588;42;2053;139
3;6;97;435;26;1434;123
3;6;98;360;21;1020;64
3;6;99;235;21;736;20
3;6;100;533;33;1213;65
4;1;35;15;10;20028;21297
4;1;36;20;11;20128;22359
4;1;37;17;12;20231;23276
4;1;38;19;15;20040;24106
4;1;39;23;7;19902;24576
4;1;40;31;19;19576;24915
4;1;41;22;17;19765;24373
4;1;42;29;19;19570;23836
4;1;43;31;24;19138;23349
4;1;44;30;27;18947;22534
4;1;45;53;25;18172;22089
4;1;46;37;30;18288;20839
4;1;47;52;34;17203;20953
4;1;48;46;27;17933;19405
4;1;49;55;32;17858;18826
4;1;50;59;33;17561;18410
4;1;51;77;46;17727;17059
4;1;52;70;41;17061;16378
4;1;53;75;58;16401;15828
4;1;54;106;63;15750;15365
4;1;55;92;50;15228;14893
4;1;56;80;59;15312;13962
4;1;57;129;62;14664;13539
4;1;58;112;82;14211;12638
4;1;59;108;71;13918;11784
4;1;60;127;71;13434;11293
4;1;61;137;80;13389;10732
4;1;62;152;70;13436;10166
4;1;63;158;68;13174;9745
4;1;64;170;69;13440;8749
4;1;65;166;85;13125;8503
4;1;66;206;88;12986;8088
4;1;67;219;88;13035;7552
4;1;68;239;102;12931;7105
4;1;69;208;79;12523;6703
4;1;70;229;98;11978;6340
4;1;71;243;95;11711;5681
4;1;72;256;101;10721;5391
4;1;73;280;93;10287;4728
4;1;74;290;108;9310;4558
4;1;75;261;77;8552;3926
4;1;76;279;97;8227;3390
4;1;77;316;89;7777;3143
4;1;78;327;86;7565;2822
4;1;79;354;95;7678;2524
4;1;80;394;101;7530;2319
4;1;81;428;117;7169;2071
4;1;82;471;119;6479;1953
4;1;83;486;118;5878;1663
4;1;84;497;115;5184;1463
4;1;85;487;94;4555;1190
4;1;86;494;89;3968;932
4;1;87;400;84;3510;769
4;1;88;437;84;2940;678
4;1;89;390;68;2416;604
4;1;90;368;60;2021;488
4;1;91;338;67;1605;404
4;1;92;290;54;1266;301
4;1;93;237;53;963;239
4;1;94;196;33;725;136
4;1;95;135;28;528;84
4;1;96;95;18;355;74
4;1;97;83;9;253;38
4;1;98;56;8;159;35
4;1;99;47;3;110;18
4;1;100;51;10;136;33
4;6;35;11;4;13701;26031
4;6;36;7;7;13582;26913
4;6;37;3;7;13699;27165
4;6;38;8;11;13523;27428
4;6;39;7;14;12787;27944
4;6;40;10;8;12688;27819
4;6;41;13;10;12782;27362
4;6;42;10;18;12925;26795
4;6;43;15;16;13211;25797
4;6;44;10;15;13559;24547
4;6;45;19;19;13582;23701
4;6;46;13;12;14041;22369
4;6;47;21;21;14345;21303
4;6;48;24;15;14558;20619
4;6;49;28;18;14605;20173
4;6;50;28;21;14830;19517
4;6;51;26;33;14965;18634
4;6;52;36;32;14860;17778
4;6;53;39;34;15113;16621
4;6;54;38;21;15175;15659
4;6;55;47;25;15258;14710
4;6;56;47;35;15474;13897
4;6;57;39;29;15458;12996
4;6;58;46;44;15308;12205
4;6;59;52;35;15177;11445
4;6;60;61;33;15011;10581
4;6;61;64;41;15212;9628
4;6;62;65;28;15207;8925
4;6;63;67;40;15339;7983
4;6;64;72;36;14979;7740
4;6;65;80;26;15346;7082
4;6;66;84;36;15469;6843
4;6;67;91;34;15449;6510
4;6;68;103;36;15738;5683
4;6;69;124;38;15073;5463
4;6;70;121;38;14550;5193
4;6;71;157;36;14196;4704
4;6;72;153;41;13484;4241
4;6;73;141;32;13123;3539
4;6;74;158;36;12100;3310
4;6;75;194;47;11280;2902
4;6;76;183;35;11009;2597
4;6;77;220;32;10929;2328
4;6;78;281;49;11009;2092
4;6;79;270;46;11314;1862
4;6;80;348;42;11278;1800
4;6;81;446;48;10963;1770
4;6;82;459;52;10603;1454
4;6;83;531;53;10032;1394
4;6;84;624;57;9520;1175
4;6;85;651;56;8726;1031
4;6;86;591;61;7995;898
4;6;87;686;70;7181;879
4;6;88;672;73;6378;713
4;6;89;687;60;5490;635
4;6;90;716;65;4755;456
4;6;91;658;54;3921;393
4;6;92;626;55;3210;328
4;6;93;567;48;2600;239
4;6;94;446;37;1985;172
4;6;95;340;33;1499;130
4;6;96;298;29;1123;86
4;6;97;248;15;794;47
4;6;98;173;11;558;53
4;6;99;129;7;403;34
4;6;100;270;20;628;43
5;1;35;33;33;33855;36941
5;1;36;31;16;34069;38853
5;1;37;38;19;33962;41026
5;1;38;42;27;34140;42562
5;1;39;38;28;34185;44193
5;1;40;52;24;34881;44956
5;1;41;62;37;36304;44587
5;1;42;63;31;38247;43382
5;1;43;75;40;38953;42915
5;1;44;84;48;39846;41381
5;1;45;80;52;39493;40557
5;1;46;99;60;39227;39345
5;1;47;131;64;39680;37572
5;1;48;139;79;40059;35991
5;1;49;145;62;40078;35234
5;1;50;147;85;40017;34378
5;1;51;191;95;39554;33136
5;1;52;179;97;39172;31117
5;1;53;225;95;37351;29850
5;1;54;200;110;35880;27827
5;1;55;230;121;34474;26059
5;1;56;241;120;32846;24870
5;1;57;267;130;31587;23549
5;1;58;258;110;30619;22256
5;1;59;304;147;29636;21201
5;1;60;312;137;28763;19972
5;1;61;298;143;28481;18422
5;1;62;329;134;27978;17367
5;1;63;340;146;27608;16239
5;1;64;322;160;27110;15462
5;1;65;396;135;27005;14211
5;1;66;432;161;25953;13913
5;1;67;434;150;25306;13096
5;1;68;465;167;25162;11979
5;1;69;460;148;24481;11528
5;1;70;527;198;24305;10486
5;1;71;500;172;23387;10252
5;1;72;600;210;22336;9373
5;1;73;572;164;20874;8696
5;1;74;661;162;19723;7496
5;1;75;590;150;18007;6549
5;1;76;618;138;17113;5535
5;1;77;697;167;15697;5521
5;1;78;782;154;15708;4754
5;1;79;832;150;15697;4307
5;1;80;961;171;15324;3838
5;1;81;986;173;14481;3436
5;1;82;956;169;13321;2844
5;1;83;964;189;11742;2466
5;1;84;901;176;10100;2196
5;1;85;890;168;8695;1702
5;1;86;776;161;7238;1502
5;1;87;743;111;6088;1163
5;1;88;688;124;4978;961
5;1;89;583;117;3922;843
5;1;90;510;107;3237;615
5;1;91;405;75;2555;515
5;1;92;380;54;2069;342
5;1;93;314;53;1498;276
5;1;94;217;38;1107;192
5;1;95;164;32;842;130
5;1;96;123;21;589;151
5;1;97;105;19;513;56
5;1;98;81;12;361;52
5;1;99;51;8;259;54
5;1;100;75;22;431;63
5;6;35;11;20;24686;46230
5;6;36;14;18;24850;47443
5;6;37;14;19;24929;48269
5;6;38;20;17;24645;49407
5;6;39;15;23;25011;49858
5;6;40;32;21;25448;50570
5;6;41;27;22;27117;50008
5;6;42;36;32;28305;49392
5;6;43;45;31;29656;48140
5;6;44;38;16;30304;46962
5;6;45;58;33;31767;44457
5;6;46;47;34;32516;42512
5;6;47;59;50;33150;40787
5;6;48;61;35;34283;38824
5;6;49;61;38;35223;37470
5;6;50;71;52;35312;36578
5;6;51;72;59;34893;35591
5;6;52;87;72;35342;33190
5;6;53;96;61;34886;31186
5;6;54;97;64;34658;28598
5;6;55;100;70;33436;26891
5;6;56;148;68;32609;24874
5;6;57;131;62;32000;22892
5;6;58;144;60;30915;21891
5;6;59;123;67;31138;20092
5;6;60;153;67;31055;18765
5;6;61;156;75;31134;17124
